INFO:root:Using Tensorboard, logs will be saved in model/nanodet_m_traf1/logs
INFO:root:Creating model...
INFO:root:Setting up data...
INFO:root:loading annotations into memory...
INFO:root:Found 408 annotation files.
INFO:root:Load 408 xml files and 682 boxes
INFO:root:Done (t=0.01s)
INFO:root:loading annotations into memory...
INFO:root:Found 98 annotation files.
INFO:root:Load 98 xml files and 156 boxes
INFO:root:Done (t=0.00s)
INFO:root:Training batch size: 16
INFO:root:Starting training...
INFO:root:Start warming up...
INFO:root:train|Epoch7/600|Iter151(0/25)| lr:1.40e-01| loss_qfl:0.1125| loss_bbox:0.4380| loss_dfl:0.1836| 
INFO:root:train|Epoch7/600|Iter161(10/25)| lr:1.40e-01| loss_qfl:0.1480| loss_bbox:0.3680| loss_dfl:0.1577| 
INFO:root:train|Epoch7/600|Iter171(20/25)| lr:1.40e-01| loss_qfl:0.1580| loss_bbox:0.3897| loss_dfl:0.1613| 
INFO:root:train|Epoch8/600|Iter176(0/25)| lr:1.40e-01| loss_qfl:0.1569| loss_bbox:0.4537| loss_dfl:0.1606| 
INFO:root:train|Epoch8/600|Iter186(10/25)| lr:1.40e-01| loss_qfl:0.1354| loss_bbox:0.3724| loss_dfl:0.1630| 
INFO:root:train|Epoch8/600|Iter196(20/25)| lr:1.40e-01| loss_qfl:0.1438| loss_bbox:0.3909| loss_dfl:0.1592| 
INFO:root:train|Epoch9/600|Iter201(0/25)| lr:1.40e-01| loss_qfl:0.1088| loss_bbox:0.3867| loss_dfl:0.1530| 
INFO:root:train|Epoch9/600|Iter211(10/25)| lr:1.40e-01| loss_qfl:0.1458| loss_bbox:0.4045| loss_dfl:0.1620| 
INFO:root:train|Epoch9/600|Iter221(20/25)| lr:1.40e-01| loss_qfl:0.1330| loss_bbox:0.3751| loss_dfl:0.1605| 
INFO:root:train|Epoch10/600|Iter226(0/25)| lr:1.40e-01| loss_qfl:0.1228| loss_bbox:0.3441| loss_dfl:0.1602| 
INFO:root:train|Epoch10/600|Iter236(10/25)| lr:1.40e-01| loss_qfl:0.1376| loss_bbox:0.3519| loss_dfl:0.1594| 
INFO:root:train|Epoch10/600|Iter246(20/25)| lr:1.40e-01| loss_qfl:0.1726| loss_bbox:0.3520| loss_dfl:0.1556| 
INFO:root:val|Epoch10/600|Iter251(0/98)| lr:1.40e-01| loss_qfl:0.8173| loss_bbox:0.3464| loss_dfl:0.1667| 
INFO:root:val|Epoch10/600|Iter251(10/98)| lr:1.40e-01| loss_qfl:0.3771| loss_bbox:0.6031| loss_dfl:0.1691| 
INFO:root:val|Epoch10/600|Iter251(20/98)| lr:1.40e-01| loss_qfl:0.2839| loss_bbox:0.4636| loss_dfl:0.1473| 
INFO:root:val|Epoch10/600|Iter251(30/98)| lr:1.40e-01| loss_qfl:0.1656| loss_bbox:0.3826| loss_dfl:0.1705| 
INFO:root:val|Epoch10/600|Iter251(40/98)| lr:1.40e-01| loss_qfl:0.1835| loss_bbox:0.6774| loss_dfl:0.1853| 
INFO:root:val|Epoch10/600|Iter251(50/98)| lr:1.40e-01| loss_qfl:0.2603| loss_bbox:0.3685| loss_dfl:0.1478| 
INFO:root:val|Epoch10/600|Iter251(60/98)| lr:1.40e-01| loss_qfl:0.1909| loss_bbox:0.6029| loss_dfl:0.1690| 
INFO:root:val|Epoch10/600|Iter251(70/98)| lr:1.40e-01| loss_qfl:0.2835| loss_bbox:0.4526| loss_dfl:0.1791| 
INFO:root:val|Epoch10/600|Iter251(80/98)| lr:1.40e-01| loss_qfl:0.2445| loss_bbox:0.4944| loss_dfl:0.1593| 
INFO:root:val|Epoch10/600|Iter251(90/98)| lr:1.40e-01| loss_qfl:0.1444| loss_bbox:0.5052| loss_dfl:0.1640| 
INFO:root:train|Epoch11/600|Iter251(0/25)| lr:1.40e-01| loss_qfl:0.0840| loss_bbox:0.4867| loss_dfl:0.1668| 
INFO:root:train|Epoch11/600|Iter261(10/25)| lr:1.40e-01| loss_qfl:0.1412| loss_bbox:0.3625| loss_dfl:0.1606| 
INFO:root:train|Epoch11/600|Iter271(20/25)| lr:1.40e-01| loss_qfl:0.1334| loss_bbox:0.3551| loss_dfl:0.1567| 
INFO:root:train|Epoch12/600|Iter276(0/25)| lr:1.40e-01| loss_qfl:0.1784| loss_bbox:0.3627| loss_dfl:0.1621| 
INFO:root:train|Epoch12/600|Iter286(10/25)| lr:1.40e-01| loss_qfl:0.1327| loss_bbox:0.3585| loss_dfl:0.1583| 
INFO:root:train|Epoch12/600|Iter296(20/25)| lr:1.40e-01| loss_qfl:0.1608| loss_bbox:0.3472| loss_dfl:0.1556| 
INFO:root:train|Epoch13/600|Iter301(0/25)| lr:1.40e-01| loss_qfl:0.1959| loss_bbox:0.4085| loss_dfl:0.1638| 
INFO:root:train|Epoch13/600|Iter311(10/25)| lr:1.40e-01| loss_qfl:0.1473| loss_bbox:0.3426| loss_dfl:0.1565| 
INFO:root:train|Epoch13/600|Iter321(20/25)| lr:1.40e-01| loss_qfl:0.1329| loss_bbox:0.3422| loss_dfl:0.1557| 
INFO:root:train|Epoch14/600|Iter326(0/25)| lr:1.40e-01| loss_qfl:0.1290| loss_bbox:0.3026| loss_dfl:0.1468| 
INFO:root:train|Epoch14/600|Iter336(10/25)| lr:1.40e-01| loss_qfl:0.1439| loss_bbox:0.3487| loss_dfl:0.1577| 
INFO:root:train|Epoch14/600|Iter346(20/25)| lr:1.40e-01| loss_qfl:0.1154| loss_bbox:0.3423| loss_dfl:0.1583| 
INFO:root:train|Epoch15/600|Iter351(0/25)| lr:1.40e-01| loss_qfl:0.1097| loss_bbox:0.3004| loss_dfl:0.1564| 
INFO:root:train|Epoch15/600|Iter361(10/25)| lr:1.40e-01| loss_qfl:0.1330| loss_bbox:0.3628| loss_dfl:0.1573| 
INFO:root:train|Epoch15/600|Iter371(20/25)| lr:1.40e-01| loss_qfl:0.1214| loss_bbox:0.3397| loss_dfl:0.1536| 
INFO:root:train|Epoch16/600|Iter376(0/25)| lr:1.40e-01| loss_qfl:0.1198| loss_bbox:0.3651| loss_dfl:0.1626| 
INFO:root:train|Epoch16/600|Iter386(10/25)| lr:1.40e-01| loss_qfl:0.1335| loss_bbox:0.3530| loss_dfl:0.1557| 
INFO:root:train|Epoch16/600|Iter396(20/25)| lr:1.40e-01| loss_qfl:0.1263| loss_bbox:0.3258| loss_dfl:0.1509| 
INFO:root:train|Epoch17/600|Iter401(0/25)| lr:1.40e-01| loss_qfl:0.1330| loss_bbox:0.3983| loss_dfl:0.1601| 
INFO:root:train|Epoch17/600|Iter411(10/25)| lr:1.40e-01| loss_qfl:0.1331| loss_bbox:0.3339| loss_dfl:0.1543| 
INFO:root:train|Epoch17/600|Iter421(20/25)| lr:1.40e-01| loss_qfl:0.1798| loss_bbox:0.3834| loss_dfl:0.1557| 
INFO:root:train|Epoch18/600|Iter426(0/25)| lr:1.40e-01| loss_qfl:0.0963| loss_bbox:0.3803| loss_dfl:0.1523| 
INFO:root:train|Epoch18/600|Iter436(10/25)| lr:1.40e-01| loss_qfl:0.1474| loss_bbox:0.3634| loss_dfl:0.1565| 
INFO:root:train|Epoch18/600|Iter446(20/25)| lr:1.40e-01| loss_qfl:0.1243| loss_bbox:0.3591| loss_dfl:0.1577| 
INFO:root:train|Epoch19/600|Iter451(0/25)| lr:1.40e-01| loss_qfl:0.1360| loss_bbox:0.2860| loss_dfl:0.1556| 
INFO:root:train|Epoch19/600|Iter461(10/25)| lr:1.40e-01| loss_qfl:0.1273| loss_bbox:0.3664| loss_dfl:0.1568| 
INFO:root:train|Epoch19/600|Iter471(20/25)| lr:1.40e-01| loss_qfl:0.1300| loss_bbox:0.3142| loss_dfl:0.1527| 
INFO:root:train|Epoch20/600|Iter476(0/25)| lr:1.40e-01| loss_qfl:0.1218| loss_bbox:0.2843| loss_dfl:0.1407| 
INFO:root:train|Epoch20/600|Iter486(10/25)| lr:1.40e-01| loss_qfl:0.1181| loss_bbox:0.3505| loss_dfl:0.1562| 
INFO:root:train|Epoch20/600|Iter496(20/25)| lr:1.40e-01| loss_qfl:0.1266| loss_bbox:0.3340| loss_dfl:0.1538| 
INFO:root:val|Epoch20/600|Iter501(0/98)| lr:1.40e-01| loss_qfl:0.4099| loss_bbox:0.1978| loss_dfl:0.1484| 
INFO:root:val|Epoch20/600|Iter501(10/98)| lr:1.40e-01| loss_qfl:0.4400| loss_bbox:0.6958| loss_dfl:0.1675| 
INFO:root:val|Epoch20/600|Iter501(20/98)| lr:1.40e-01| loss_qfl:0.6244| loss_bbox:0.4082| loss_dfl:0.1411| 
INFO:root:val|Epoch20/600|Iter501(30/98)| lr:1.40e-01| loss_qfl:0.1574| loss_bbox:0.3531| loss_dfl:0.1659| 
INFO:root:val|Epoch20/600|Iter501(40/98)| lr:1.40e-01| loss_qfl:0.1829| loss_bbox:0.5930| loss_dfl:0.1711| 
INFO:root:val|Epoch20/600|Iter501(50/98)| lr:1.40e-01| loss_qfl:0.3685| loss_bbox:0.3372| loss_dfl:0.1434| 
INFO:root:val|Epoch20/600|Iter501(60/98)| lr:1.40e-01| loss_qfl:0.2649| loss_bbox:0.4893| loss_dfl:0.1586| 
INFO:root:val|Epoch20/600|Iter501(70/98)| lr:1.40e-01| loss_qfl:0.2265| loss_bbox:0.4187| loss_dfl:0.1695| 
INFO:root:val|Epoch20/600|Iter501(80/98)| lr:1.40e-01| loss_qfl:0.2672| loss_bbox:0.4208| loss_dfl:0.1499| 
INFO:root:val|Epoch20/600|Iter501(90/98)| lr:1.40e-01| loss_qfl:0.1513| loss_bbox:0.4626| loss_dfl:0.1574| 
INFO:root:train|Epoch21/600|Iter501(0/25)| lr:1.40e-01| loss_qfl:0.1040| loss_bbox:0.3067| loss_dfl:0.1438| 
INFO:root:train|Epoch21/600|Iter511(10/25)| lr:1.40e-01| loss_qfl:0.1024| loss_bbox:0.3258| loss_dfl:0.1545| 
INFO:root:train|Epoch21/600|Iter521(20/25)| lr:1.40e-01| loss_qfl:0.1304| loss_bbox:0.3598| loss_dfl:0.1551| 
INFO:root:train|Epoch22/600|Iter526(0/25)| lr:1.40e-01| loss_qfl:0.1449| loss_bbox:0.2988| loss_dfl:0.1491| 
INFO:root:train|Epoch22/600|Iter536(10/25)| lr:1.40e-01| loss_qfl:0.1304| loss_bbox:0.3626| loss_dfl:0.1506| 
INFO:root:train|Epoch22/600|Iter546(20/25)| lr:1.40e-01| loss_qfl:0.1216| loss_bbox:0.3550| loss_dfl:0.1581| 
INFO:root:train|Epoch23/600|Iter551(0/25)| lr:1.40e-01| loss_qfl:0.1206| loss_bbox:0.2735| loss_dfl:0.1489| 
INFO:root:train|Epoch23/600|Iter561(10/25)| lr:1.40e-01| loss_qfl:0.1184| loss_bbox:0.3047| loss_dfl:0.1495| 
INFO:root:train|Epoch23/600|Iter571(20/25)| lr:1.40e-01| loss_qfl:0.1245| loss_bbox:0.3338| loss_dfl:0.1550| 
INFO:root:train|Epoch24/600|Iter576(0/25)| lr:1.40e-01| loss_qfl:0.1296| loss_bbox:0.2700| loss_dfl:0.1503| 
INFO:root:train|Epoch24/600|Iter586(10/25)| lr:1.40e-01| loss_qfl:0.1048| loss_bbox:0.3380| loss_dfl:0.1559| 
INFO:root:train|Epoch24/600|Iter596(20/25)| lr:1.40e-01| loss_qfl:0.1074| loss_bbox:0.3312| loss_dfl:0.1482| 
INFO:root:train|Epoch25/600|Iter601(0/25)| lr:1.40e-01| loss_qfl:0.1289| loss_bbox:0.3546| loss_dfl:0.1629| 
INFO:root:train|Epoch25/600|Iter611(10/25)| lr:1.40e-01| loss_qfl:0.1465| loss_bbox:0.3404| loss_dfl:0.1560| 
INFO:root:train|Epoch25/600|Iter621(20/25)| lr:1.40e-01| loss_qfl:0.1299| loss_bbox:0.3160| loss_dfl:0.1511| 
INFO:root:train|Epoch26/600|Iter626(0/25)| lr:1.40e-01| loss_qfl:0.1130| loss_bbox:0.2814| loss_dfl:0.1522| 
INFO:root:train|Epoch26/600|Iter636(10/25)| lr:1.40e-01| loss_qfl:0.1497| loss_bbox:0.3605| loss_dfl:0.1531| 
INFO:root:train|Epoch26/600|Iter646(20/25)| lr:1.40e-01| loss_qfl:0.1119| loss_bbox:0.3241| loss_dfl:0.1534| 
INFO:root:train|Epoch27/600|Iter651(0/25)| lr:1.40e-01| loss_qfl:0.1351| loss_bbox:0.3253| loss_dfl:0.1517| 
INFO:root:train|Epoch27/600|Iter661(10/25)| lr:1.40e-01| loss_qfl:0.1200| loss_bbox:0.3140| loss_dfl:0.1510| 
INFO:root:train|Epoch27/600|Iter671(20/25)| lr:1.40e-01| loss_qfl:0.1142| loss_bbox:0.3521| loss_dfl:0.1573| 
INFO:root:train|Epoch28/600|Iter676(0/25)| lr:1.40e-01| loss_qfl:0.0970| loss_bbox:0.3382| loss_dfl:0.1499| 
INFO:root:train|Epoch28/600|Iter686(10/25)| lr:1.40e-01| loss_qfl:0.1451| loss_bbox:0.3246| loss_dfl:0.1547| 
INFO:root:train|Epoch28/600|Iter696(20/25)| lr:1.40e-01| loss_qfl:0.1177| loss_bbox:0.3106| loss_dfl:0.1514| 
INFO:root:train|Epoch29/600|Iter701(0/25)| lr:1.40e-01| loss_qfl:0.1054| loss_bbox:0.3104| loss_dfl:0.1458| 
INFO:root:train|Epoch29/600|Iter711(10/25)| lr:1.40e-01| loss_qfl:0.0992| loss_bbox:0.2916| loss_dfl:0.1527| 
INFO:root:train|Epoch29/600|Iter721(20/25)| lr:1.40e-01| loss_qfl:0.1251| loss_bbox:0.3019| loss_dfl:0.1540| 
INFO:root:train|Epoch30/600|Iter726(0/25)| lr:1.40e-01| loss_qfl:0.1107| loss_bbox:0.2831| loss_dfl:0.1502| 
INFO:root:train|Epoch30/600|Iter736(10/25)| lr:1.40e-01| loss_qfl:0.1267| loss_bbox:0.3015| loss_dfl:0.1502| 
INFO:root:train|Epoch30/600|Iter746(20/25)| lr:1.40e-01| loss_qfl:0.1236| loss_bbox:0.3421| loss_dfl:0.1495| 
INFO:root:val|Epoch30/600|Iter751(0/98)| lr:1.40e-01| loss_qfl:0.6351| loss_bbox:0.3803| loss_dfl:0.1471| 
INFO:root:val|Epoch30/600|Iter751(10/98)| lr:1.40e-01| loss_qfl:0.3351| loss_bbox:0.7494| loss_dfl:0.1732| 
INFO:root:val|Epoch30/600|Iter751(20/98)| lr:1.40e-01| loss_qfl:0.4420| loss_bbox:0.4385| loss_dfl:0.1410| 
INFO:root:val|Epoch30/600|Iter751(30/98)| lr:1.40e-01| loss_qfl:0.1129| loss_bbox:0.4184| loss_dfl:0.1673| 
INFO:root:val|Epoch30/600|Iter751(40/98)| lr:1.40e-01| loss_qfl:0.2119| loss_bbox:0.6158| loss_dfl:0.1792| 
INFO:root:val|Epoch30/600|Iter751(50/98)| lr:1.40e-01| loss_qfl:0.2187| loss_bbox:0.3710| loss_dfl:0.1442| 
INFO:root:val|Epoch30/600|Iter751(60/98)| lr:1.40e-01| loss_qfl:0.2187| loss_bbox:0.4980| loss_dfl:0.1578| 
INFO:root:val|Epoch30/600|Iter751(70/98)| lr:1.40e-01| loss_qfl:0.2350| loss_bbox:0.4483| loss_dfl:0.1718| 
INFO:root:val|Epoch30/600|Iter751(80/98)| lr:1.40e-01| loss_qfl:0.2215| loss_bbox:0.5385| loss_dfl:0.1546| 
INFO:root:val|Epoch30/600|Iter751(90/98)| lr:1.40e-01| loss_qfl:0.1928| loss_bbox:0.4790| loss_dfl:0.1616| 
INFO:root:train|Epoch31/600|Iter751(0/25)| lr:1.40e-01| loss_qfl:0.1096| loss_bbox:0.3557| loss_dfl:0.1610| 
INFO:root:train|Epoch31/600|Iter761(10/25)| lr:1.40e-01| loss_qfl:0.1234| loss_bbox:0.3083| loss_dfl:0.1502| 
INFO:root:train|Epoch31/600|Iter771(20/25)| lr:1.40e-01| loss_qfl:0.1312| loss_bbox:0.3192| loss_dfl:0.1537| 
INFO:root:train|Epoch32/600|Iter776(0/25)| lr:1.40e-01| loss_qfl:0.1048| loss_bbox:0.3901| loss_dfl:0.1579| 
INFO:root:train|Epoch32/600|Iter786(10/25)| lr:1.40e-01| loss_qfl:0.1082| loss_bbox:0.3197| loss_dfl:0.1509| 
INFO:root:train|Epoch32/600|Iter796(20/25)| lr:1.40e-01| loss_qfl:0.1090| loss_bbox:0.3334| loss_dfl:0.1520| 
INFO:root:train|Epoch33/600|Iter801(0/25)| lr:1.40e-01| loss_qfl:0.0986| loss_bbox:0.3788| loss_dfl:0.1390| 
INFO:root:train|Epoch33/600|Iter811(10/25)| lr:1.40e-01| loss_qfl:0.1124| loss_bbox:0.3112| loss_dfl:0.1520| 
INFO:root:train|Epoch33/600|Iter821(20/25)| lr:1.40e-01| loss_qfl:0.0966| loss_bbox:0.2957| loss_dfl:0.1526| 
INFO:root:train|Epoch34/600|Iter826(0/25)| lr:1.40e-01| loss_qfl:0.0689| loss_bbox:0.2853| loss_dfl:0.1502| 
INFO:root:train|Epoch34/600|Iter836(10/25)| lr:1.40e-01| loss_qfl:0.1135| loss_bbox:0.2931| loss_dfl:0.1503| 
INFO:root:train|Epoch34/600|Iter846(20/25)| lr:1.40e-01| loss_qfl:0.1169| loss_bbox:0.3117| loss_dfl:0.1504| 
INFO:root:train|Epoch35/600|Iter851(0/25)| lr:1.40e-01| loss_qfl:0.0719| loss_bbox:0.3172| loss_dfl:0.1590| 
INFO:root:train|Epoch35/600|Iter861(10/25)| lr:1.40e-01| loss_qfl:0.1114| loss_bbox:0.2935| loss_dfl:0.1468| 
INFO:root:train|Epoch35/600|Iter871(20/25)| lr:1.40e-01| loss_qfl:0.0956| loss_bbox:0.3011| loss_dfl:0.1494| 
INFO:root:train|Epoch36/600|Iter876(0/25)| lr:1.40e-01| loss_qfl:0.0771| loss_bbox:0.2771| loss_dfl:0.1536| 
INFO:root:train|Epoch36/600|Iter886(10/25)| lr:1.40e-01| loss_qfl:0.0995| loss_bbox:0.2886| loss_dfl:0.1489| 
INFO:root:train|Epoch36/600|Iter896(20/25)| lr:1.40e-01| loss_qfl:0.1096| loss_bbox:0.2893| loss_dfl:0.1509| 
INFO:root:train|Epoch37/600|Iter901(0/25)| lr:1.40e-01| loss_qfl:0.1377| loss_bbox:0.2491| loss_dfl:0.1469| 
INFO:root:train|Epoch37/600|Iter911(10/25)| lr:1.40e-01| loss_qfl:0.1129| loss_bbox:0.3028| loss_dfl:0.1489| 
INFO:root:train|Epoch37/600|Iter921(20/25)| lr:1.40e-01| loss_qfl:0.1078| loss_bbox:0.3014| loss_dfl:0.1500| 
INFO:root:train|Epoch38/600|Iter926(0/25)| lr:1.40e-01| loss_qfl:0.1194| loss_bbox:0.3214| loss_dfl:0.1460| 
INFO:root:train|Epoch38/600|Iter936(10/25)| lr:1.40e-01| loss_qfl:0.1139| loss_bbox:0.3104| loss_dfl:0.1464| 
INFO:root:train|Epoch38/600|Iter946(20/25)| lr:1.40e-01| loss_qfl:0.1084| loss_bbox:0.3173| loss_dfl:0.1509| 
INFO:root:train|Epoch39/600|Iter951(0/25)| lr:1.40e-01| loss_qfl:0.1037| loss_bbox:0.2816| loss_dfl:0.1472| 
INFO:root:train|Epoch39/600|Iter961(10/25)| lr:1.40e-01| loss_qfl:0.1198| loss_bbox:0.2863| loss_dfl:0.1478| 
INFO:root:train|Epoch39/600|Iter971(20/25)| lr:1.40e-01| loss_qfl:0.0970| loss_bbox:0.2861| loss_dfl:0.1463| 
INFO:root:train|Epoch40/600|Iter976(0/25)| lr:1.40e-01| loss_qfl:0.1075| loss_bbox:0.2591| loss_dfl:0.1437| 
INFO:root:train|Epoch40/600|Iter986(10/25)| lr:1.40e-01| loss_qfl:0.1003| loss_bbox:0.2984| loss_dfl:0.1467| 
